Order ID,Product Name,Category,Price (INR),Quantity Sold,Total Sales (INR),Order Date,Payment Method,Customer Rating,Month,Year,Profit (INR),Discount %,Customer Segment,Region
ORD00874,Dress,Clothing,2415.32,5,12076.6,24-09-2024,COD,3.2,September,2024,2415.32,9,Wholesale,North
ORD00875,Hair Dryer,Beauty,49127.14,3,147381.42,31-08-2024,UPI,1,August,2024,29476.284,29,Wholesale,North
ORD00876,Jacket,Clothing,1416.84,3,4250.52,07-06-2024,Net Banking,1.8,June,2024,850.104,21,Online,West
ORD00877,Hair Dryer,Beauty,21112.13,3,63336.39,22-08-2024,UPI,1.9,August,2024,12667.278,20,Retail,South
ORD00878,Lipstick,Beauty,13061.91,5,65309.55,24-10-2024,Debit Card,1.9,October,2024,13061.91,19,Online,South
ORD00879,Self-Help Book,Books,7465.89,5,37329.45,28-03-2024,Debit Card,4.4,March,2024,7465.89,27,Online,East
ORD00880,Fiction Novel,Books,38005.05,1,38005.05,01-01-2025,UPI,4,January,2025,7601.01,19,Retail,East
ORD00881,T-Shirt,Clothing,42307.18,5,211535.9,21-08-2024,COD,4.1,August,2024,42307.18,9,Online,West
ORD00882,Mixer Grinder,Home & Kitchen,28727.4,3,86182.2,22-05-2024,COD,4.7,May,2024,17236.44,25,Retail,West
ORD00883,Hair Dryer,Beauty,8465.28,3,25395.84,12-12-2024,Credit Card,1.8,December,2024,5079.168,18,Online,West
ORD00884,Cookbook,Books,17194.75,3,51584.25,15-05-2024,Wallet,1.9,May,2024,10316.85,6,Retail,North
ORD00885,Sneakers,Clothing,26550.66,4,106202.64,09-03-2024,COD,3.3,March,2024,21240.528,15,Wholesale,West
ORD00886,Educational Book,Books,24335.78,4,97343.12,09-04-2024,UPI,3.1,April,2024,19468.624,23,Online,West
ORD00887,Sofa Cover,Home & Kitchen,17308.52,1,17308.52,29-10-2024,Net Banking,2.2,October,2024,3461.704,11,Online,East
ORD00888,Laptop,Electronics,18097.79,1,18097.79,22-05-2024,Net Banking,3.8,May,2024,3619.558,10,Online,West
ORD00889,Cookbook,Books,45792.57,2,91585.14,10-06-2024,Credit Card,3.1,June,2024,18317.028,6,Online,North
ORD00890,Hair Dryer,Beauty,35879.79,4,143519.16,02-03-2024,UPI,4.4,March,2024,28703.832,10,Wholesale,North
ORD00891,Cookware Set,Home & Kitchen,16158.74,3,48476.22,24-08-2024,COD,4.2,August,2024,9695.244,22,Online,East
ORD00892,Jeans,Clothing,15387.4,1,15387.4,03-03-2024,UPI,4.2,March,2024,3077.48,6,Wholesale,West
ORD00893,Fiction Novel,Books,11134.83,5,55674.15,09-10-2024,Net Banking,3.2,October,2024,11134.83,22,Wholesale,West
ORD00894,Face Cream,Beauty,49835.85,3,149507.55,02-09-2024,Credit Card,4.5,September,2024,29901.51,19,Wholesale,North
ORD00895,Tablet,Electronics,1002.29,1,1002.29,08-01-2025,UPI,1.4,January,2025,200.458,23,Wholesale,West
ORD00896,Headphones,Electronics,26448.24,4,105792.96,20-07-2024,Net Banking,1.2,July,2024,21158.592,6,Retail,West
ORD00897,Lipstick,Beauty,30650.46,5,153252.3,12-09-2024,Net Banking,1.6,September,2024,30650.46,24,Retail,West
ORD00898,Mixer Grinder,Home & Kitchen,31978.03,2,63956.06,19-05-2024,Credit Card,3.7,May,2024,12791.212,29,Online,South
ORD00899,Dress,Clothing,45516.21,1,45516.21,19-07-2024,UPI,1,July,2024,9103.242,10,Retail,East
ORD00900,Comic Book,Books,31922.03,1,31922.03,21-05-2024,Net Banking,2.5,May,2024,6384.406,5,Retail,South
ORD00901,Lipstick,Beauty,3481.52,3,10444.56,04-08-2024,Net Banking,1.1,August,2024,2088.912,28,Online,East
ORD00902,Table Lamp,Home & Kitchen,27507.36,4,110029.44,14-09-2024,Credit Card,4.5,September,2024,22005.888,19,Online,North
ORD00903,Table Lamp,Home & Kitchen,34870.12,5,174350.6,23-01-2025,Debit Card,2.7,January,2025,34870.12,27,Online,West
ORD00904,Table Lamp,Home & Kitchen,11540.73,1,11540.73,08-08-2024,Wallet,3.6,August,2024,2308.146,14,Retail,East
ORD00905,Laptop,Electronics,2926.8,4,11707.2,19-02-2024,Credit Card,2.3,February,2024,2341.44,23,Retail,South
ORD00906,Educational Book,Books,37341.95,2,74683.9,02-10-2024,Debit Card,4.8,October,2024,14936.78,21,Online,West
ORD00907,Table Lamp,Home & Kitchen,30100.73,1,30100.73,01-03-2024,UPI,1.7,March,2024,6020.146,9,Wholesale,North
ORD00908,Jeans,Clothing,4442.1,3,13326.3,29-03-2024,Debit Card,2.8,March,2024,2665.26,8,Online,East
ORD00909,Bedsheet,Home & Kitchen,18657.99,5,93289.95,02-01-2025,Net Banking,1.7,January,2025,18657.99,14,Wholesale,East
ORD00910,Shampoo,Beauty,41402.76,1,41402.76,10-07-2024,Credit Card,3.2,July,2024,8280.552,28,Wholesale,East
ORD00911,Educational Book,Books,49796.61,1,49796.61,25-10-2024,COD,4.1,October,2024,9959.322,21,Online,West
ORD00912,Perfume,Beauty,32712.91,2,65425.82,03-05-2024,Net Banking,4.2,May,2024,13085.164,14,Online,South
ORD00913,Face Cream,Beauty,26281.98,1,26281.98,24-06-2024,Debit Card,4.3,June,2024,5256.396,21,Online,South
ORD00914,Table Lamp,Home & Kitchen,30805.88,5,154029.4,15-06-2024,Credit Card,1.1,June,2024,30805.88,24,Retail,East
ORD00915,Dress,Clothing,9045.23,5,45226.15,04-07-2024,COD,4.6,July,2024,9045.23,28,Wholesale,North
ORD00916,Headphones,Electronics,16003.38,2,32006.76,13-09-2024,UPI,4.1,September,2024,6401.352,9,Retail,North
ORD00917,Jeans,Clothing,35139.53,1,35139.53,19-05-2024,Wallet,2.9,May,2024,7027.906,6,Retail,South
ORD00918,Fiction Novel,Books,13640.1,4,54560.4,10-04-2024,Wallet,3.3,April,2024,10912.08,10,Online,North
ORD00919,Cookware Set,Home & Kitchen,5535.76,2,11071.52,04-02-2025,UPI,3.6,February,2025,2214.304,25,Retail,South
ORD00920,Mixer Grinder,Home & Kitchen,1039.11,4,4156.44,17-10-2024,Credit Card,3.8,October,2024,831.288,6,Online,East
ORD00921,Table Lamp,Home & Kitchen,41169.65,5,205848.25,15-12-2024,Credit Card,2.7,December,2024,41169.65,17,Wholesale,South
ORD00922,Laptop,Electronics,21472.14,2,42944.28,08-09-2024,Debit Card,3.4,September,2024,8588.856,15,Online,South
ORD00923,Comic Book,Books,7936.7,5,39683.5,10-12-2024,Debit Card,3.1,December,2024,7936.7,15,Retail,East
ORD00924,Jacket,Clothing,23939.92,3,71819.76,10-12-2024,Net Banking,2.1,December,2024,14363.952,20,Retail,North
ORD00925,Jeans,Clothing,47480.71,5,237403.55,09-09-2024,UPI,3.1,September,2024,47480.71,15,Online,South
ORD00926,Sofa Cover,Home & Kitchen,8058.4,3,24175.2,28-11-2024,Net Banking,2.9,November,2024,4835.04,23,Online,South
ORD00927,Shampoo,Beauty,32369.52,2,64739.04,27-01-2025,Debit Card,2.7,January,2025,12947.808,19,Retail,East
ORD00928,Jeans,Clothing,29604.77,4,118419.08,06-05-2024,Wallet,3.7,May,2024,23683.816,29,Wholesale,North
ORD00929,Jacket,Clothing,19927.72,2,39855.44,07-06-2024,Credit Card,3.7,June,2024,7971.088,27,Wholesale,South
ORD00930,Comic Book,Books,42170.48,1,42170.48,29-10-2024,UPI,4.4,October,2024,8434.096,27,Online,East
ORD00931,Dress,Clothing,15950.41,5,79752.05,06-12-2024,COD,1.5,December,2024,15950.41,20,Wholesale,South
ORD00932,Fiction Novel,Books,791.45,4,3165.8,21-03-2024,Credit Card,1.2,March,2024,633.16,15,Retail,West
ORD00933,Jeans,Clothing,28534.99,3,85604.97,15-08-2024,Net Banking,1.8,August,2024,17120.994,26,Online,East
ORD00934,Mixer Grinder,Home & Kitchen,13371.43,4,53485.72,06-06-2024,Net Banking,1.2,June,2024,10697.144,20,Retail,North
ORD00935,Laptop,Electronics,48073.8,4,192295.2,03-10-2024,Credit Card,4.1,October,2024,38459.04,12,Retail,North
ORD00936,Fiction Novel,Books,15240.16,5,76200.8,14-06-2024,Net Banking,3.6,June,2024,15240.16,8,Wholesale,North
ORD00937,Comic Book,Books,11216.38,5,56081.9,11-03-2024,COD,2.8,March,2024,11216.38,12,Online,North
ORD00938,Fiction Novel,Books,540.63,3,1621.89,12-04-2024,COD,3.5,April,2024,324.378,8,Online,South
ORD00939,Smartwatch,Electronics,19845.72,3,59537.16,08-05-2024,COD,4,May,2024,11907.432,28,Wholesale,South
ORD00940,Jacket,Clothing,31486.57,1,31486.57,16-08-2024,Wallet,3,August,2024,6297.314,29,Retail,North
ORD00941,Smartwatch,Electronics,47899.72,2,95799.44,10-07-2024,COD,4,July,2024,19159.888,7,Retail,North
ORD00942,Educational Book,Books,39842.15,5,199210.75,17-01-2025,Debit Card,4.8,January,2025,39842.15,7,Retail,North
ORD00943,Sneakers,Clothing,46101.14,2,92202.28,01-03-2024,Net Banking,4,March,2024,18440.456,22,Retail,South
ORD00944,Fiction Novel,Books,46563.35,5,232816.75,08-05-2024,Debit Card,1.2,May,2024,46563.35,30,Online,North
ORD00945,Tablet,Electronics,35922.64,4,143690.56,17-02-2024,UPI,3.1,February,2024,28738.112,23,Online,North
ORD00946,Laptop,Electronics,33745.33,1,33745.33,13-01-2025,COD,2.7,January,2025,6749.066,23,Wholesale,West
ORD00947,Dress,Clothing,22870.53,5,114352.65,20-06-2024,COD,1.4,June,2024,22870.53,25,Wholesale,West
ORD00948,Sofa Cover,Home & Kitchen,29715.31,2,59430.62,12-04-2024,COD,3.5,April,2024,11886.124,9,Online,North
ORD00949,Jeans,Clothing,15543.65,4,62174.6,31-05-2024,Credit Card,2.7,May,2024,12434.92,22,Online,East
ORD00950,Smartphone,Electronics,8234.32,2,16468.64,02-06-2024,Debit Card,1.9,June,2024,3293.728,14,Retail,North
ORD00951,T-Shirt,Clothing,959.63,1,959.63,21-11-2024,Wallet,1.6,November,2024,191.926,26,Retail,West
ORD00952,Face Cream,Beauty,34969.69,5,174848.45,30-03-2024,Net Banking,4,March,2024,34969.69,25,Wholesale,East
ORD00953,Headphones,Electronics,46553.58,3,139660.74,04-01-2025,COD,2.3,January,2025,27932.148,10,Online,East
ORD00954,Face Cream,Beauty,33472.93,1,33472.93,29-05-2024,Credit Card,3.4,May,2024,6694.586,5,Wholesale,North
ORD00955,Smartphone,Electronics,29781.11,2,59562.22,08-03-2024,Debit Card,3.6,March,2024,11912.444,9,Online,West
ORD00956,Cookware Set,Home & Kitchen,30564.98,3,91694.94,14-07-2024,Debit Card,3.8,July,2024,18338.988,13,Retail,West
ORD00957,Sneakers,Clothing,42407.52,2,84815.04,26-05-2024,Debit Card,4.7,May,2024,16963.008,16,Wholesale,East
ORD00958,Fiction Novel,Books,10435.03,1,10435.03,23-09-2024,Debit Card,3.1,September,2024,2087.006,30,Wholesale,North
ORD00959,Headphones,Electronics,35278.46,3,105835.38,27-08-2024,COD,1.2,August,2024,21167.076,18,Online,South
ORD00960,Smartphone,Electronics,34844.54,3,104533.62,26-09-2024,Credit Card,4.8,September,2024,20906.724,6,Retail,South
ORD00961,Comic Book,Books,31159.76,5,155798.8,25-01-2025,Wallet,1.1,January,2025,31159.76,21,Wholesale,West
ORD00962,Dress,Clothing,27369.17,4,109476.68,11-09-2024,UPI,3.5,September,2024,21895.336,18,Retail,South
ORD00963,Lipstick,Beauty,47055.28,1,47055.28,16-06-2024,Credit Card,3,June,2024,9411.056,30,Wholesale,West
ORD00964,Laptop,Electronics,30706.15,4,122824.6,06-08-2024,UPI,2.9,August,2024,24564.92,17,Retail,West
ORD00965,Hair Dryer,Beauty,659.73,4,2638.92,08-12-2024,UPI,3.5,December,2024,527.784,13,Online,West
ORD00966,Perfume,Beauty,14341.13,4,57364.52,28-06-2024,Credit Card,1.5,June,2024,11472.904,30,Wholesale,South
ORD00967,Educational Book,Books,22923.93,4,91695.72,10-12-2024,COD,2.7,December,2024,18339.144,29,Wholesale,West
ORD00968,Table Lamp,Home & Kitchen,20766.47,2,41532.94,23-04-2024,COD,1.8,April,2024,8306.588,19,Retail,East
ORD00969,Laptop,Electronics,36615.73,5,183078.65,10-04-2024,Net Banking,2,April,2024,36615.73,29,Retail,North
ORD00970,T-Shirt,Clothing,879.25,4,3517,07-09-2024,Wallet,4.9,September,2024,703.4,26,Wholesale,North
ORD00971,Bedsheet,Home & Kitchen,8571.55,4,34286.2,12-01-2025,Wallet,3.9,January,2025,6857.24,19,Online,West
ORD00972,Headphones,Electronics,23125.33,5,115626.65,19-01-2025,Debit Card,3.7,January,2025,23125.33,28,Retail,North
ORD00973,Educational Book,Books,5712.21,3,17136.63,11-09-2024,UPI,3.6,September,2024,3427.326,15,Retail,South
ORD00974,T-Shirt,Clothing,1434.23,2,2868.46,24-03-2024,UPI,3.5,March,2024,573.692,20,Retail,South
ORD00975,Fiction Novel,Books,43163.16,2,86326.32,09-12-2024,Debit Card,1.9,December,2024,17265.264,21,Wholesale,North
ORD00976,Sofa Cover,Home & Kitchen,38545.29,1,38545.29,06-09-2024,Wallet,1.3,September,2024,7709.058,30,Wholesale,South
ORD00977,Lipstick,Beauty,8188.18,2,16376.36,15-08-2024,Wallet,1.3,August,2024,3275.272,8,Wholesale,North
ORD00978,Table Lamp,Home & Kitchen,35763.48,4,143053.92,27-12-2024,UPI,3.7,December,2024,28610.784,5,Wholesale,North
ORD00979,Cookware Set,Home & Kitchen,10818.91,2,21637.82,01-08-2024,Wallet,1.8,August,2024,4327.564,12,Online,North
ORD00980,Perfume,Beauty,35506.41,5,177532.05,28-02-2024,Wallet,1.2,February,2024,35506.41,21,Online,West
ORD00981,Tablet,Electronics,19010.38,5,95051.9,28-07-2024,Wallet,1.5,July,2024,19010.38,7,Wholesale,North
ORD00982,Fiction Novel,Books,29678.85,3,89036.55,25-10-2024,UPI,2.9,October,2024,17807.31,24,Online,West
ORD00983,Comic Book,Books,5412.9,5,27064.5,30-06-2024,COD,2.1,June,2024,5412.9,19,Retail,North
ORD00984,Jeans,Clothing,22890.95,3,68672.85,30-11-2024,Credit Card,3,November,2024,13734.57,19,Retail,North
ORD00985,Jeans,Clothing,40905.69,5,204528.45,27-01-2025,COD,1.9,January,2025,40905.69,28,Retail,North
ORD00986,Bedsheet,Home & Kitchen,17253.67,3,51761.01,24-11-2024,Debit Card,4.6,November,2024,10352.202,26,Wholesale,South
ORD00987,Educational Book,Books,27920.2,5,139601,14-02-2024,Wallet,2.7,February,2024,27920.2,18,Retail,West
ORD00988,Jacket,Clothing,46055.88,5,230279.4,06-12-2024,COD,4.2,December,2024,46055.88,30,Online,West
ORD00989,Smartwatch,Electronics,49569.3,4,198277.2,11-05-2024,COD,1.2,May,2024,39655.44,27,Wholesale,North
ORD00990,Educational Book,Books,35948.16,5,179740.8,30-10-2024,Wallet,2.5,October,2024,35948.16,18,Online,North
ORD00991,Fiction Novel,Books,9189.91,5,45949.55,28-07-2024,Wallet,4.9,July,2024,9189.91,28,Retail,South
ORD00992,Mixer Grinder,Home & Kitchen,6075.65,2,12151.3,06-03-2024,Credit Card,2.1,March,2024,2430.26,6,Retail,South
ORD00993,Mixer Grinder,Home & Kitchen,25511.46,2,51022.92,27-11-2024,Net Banking,3.7,November,2024,10204.584,17,Retail,South
ORD00994,Mixer Grinder,Home & Kitchen,5815.52,4,23262.08,12-10-2024,UPI,2.2,October,2024,4652.416,30,Wholesale,West
ORD00995,Sneakers,Clothing,11479.89,3,34439.67,30-07-2024,Net Banking,2.5,July,2024,6887.934,18,Online,West
ORD00996,Smartphone,Electronics,28995.81,3,86987.43,13-01-2025,COD,5,January,2025,17397.486,28,Wholesale,West
ORD00997,Perfume,Beauty,32799.51,2,65599.02,18-12-2024,Wallet,2.4,December,2024,13119.804,23,Wholesale,North
ORD00998,Face Cream,Beauty,40840.8,1,40840.8,26-07-2024,UPI,3.1,July,2024,8168.16,11,Retail,West
ORD00999,Cookware Set,Home & Kitchen,34741.79,4,138967.16,02-10-2024,Net Banking,3.2,October,2024,27793.432,7,Wholesale,East
ORD01000,Table Lamp,Home & Kitchen,16698.12,4,66792.48,26-03-2024,Credit Card,1.6,March,2024,13358.496,19,Wholesale,East
